query	target	match/tLen	mismatch	gapOpen	qstart	qend	tstart	tend	score	eval	cluster_id	reference	member	members	prodigal	phrog	color	annot	category	start	end	strand
bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	phrog_11589	0.054	485	443	0	1	491	3	484	1.40E-156	113100	bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	bin_01||F1M_NODE_1_length_97959_cov_90.685580_30	13.0	2.0	11589.0	#3e83f6	major head protein	head and packaging	34833.0	36305.0	-
bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	phrog_11589	0.054	485	443	0	1	491	3	484	1.40E-156	113100	bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	YP_010097639.1	13.0	2.0	11589.0	#3e83f6	major head protein	head and packaging			
bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	phrog_11589	0.054	485	443	0	1	491	3	484	1.40E-156	113100	bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	YP_010110806.1	13.0	2.0	11589.0	#3e83f6	major head protein	head and packaging			
bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	phrog_11589	0.054	485	443	0	1	491	3	484	1.40E-156	113100	bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	YP_010111212.1	13.0	2.0	11589.0	#3e83f6	major head protein	head and packaging			
bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	phrog_11589	0.054	485	443	0	1	491	3	484	1.40E-156	113100	bin_35||F2M_NODE_1_length_53054_cov_5.764014_21	YP_010110939.1	13.0	2.0	11589.0	#3e83f6	major head protein	head and packaging			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_164695.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009843868.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009206691.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_002790728.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009843884.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_002790764.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008318291.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009814308.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009798426.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_004306251.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009905241.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009798446.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009814314.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_010078227.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	NP_047360.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009624877.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009293501.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_002790839.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009814557.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844029.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009798217.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009814383.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009189764.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009608117.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009961529.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009954830.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009958797.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008126607.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009198120.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009963408.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009956683.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009962916.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009961231.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009961659.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009959202.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_655079.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009961738.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009958360.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009961340.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009955154.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009624903.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009214502.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009006799.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009275839.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009600980.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_004957629.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	bin_11||F1T1_NODE_23_length_6661_cov_3.524372_3	93.0	1.0	506.0	#fea328	transposase	integration and excision	1102.0	2199.0	-
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_398475.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009843829.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_398576.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_398605.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009223851.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_010082460.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009788425.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_004301525.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_001700603.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844897.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844685.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_851149.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_418070.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009226308.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009830308.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844608.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844965.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844775.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_851045.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009830353.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844867.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009844796.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_007005618.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009275786.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_007677512.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009275778.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008431142.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_010082834.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008854239.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009006764.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_238637.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008431298.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_008854063.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_007677658.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009600988.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009596798.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009597037.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009596916.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009169272.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009168526.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009169086.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009219603.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_002154397.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_398562.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_398543.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_164695.1	phrog_506	0.049	493	327	0	30	395	3	449	4.00E-88	33104	YP_164695.1	YP_009843818.1	93.0	1.0	506.0	#fea328	transposase	integration and excision			
YP_009442999.1	phrog_16898	0.140	57	7	0	21	35	40	54	2.99E-01	60971	YP_009442999.1	YP_009442999.1	3.0	2.0	16898.0	#c9c9c9		unknown function			
YP_009442999.1	phrog_16898	0.140	57	7	0	21	35	40	54	2.99E-01	60971	YP_009442999.1	bin_01||F1M_NODE_1_length_97959_cov_90.685580_72	3.0	2.0	16898.0	#c9c9c9		unknown function	68530.0	68913.0	+
YP_009442999.1	phrog_16898	0.140	57	7	0	21	35	40	54	2.99E-01	60971	YP_009442999.1	bin_42||F2M_NODE_37_length_9407_cov_31.109816_13	3.0	2.0	16898.0	#c9c9c9		unknown function	7362.0	7745.0	-
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009036748.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009035066.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009035820.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009036830.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_001828653.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_010082099.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009615348.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009852760.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009852114.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009017623.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009849443.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009853574.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009853874.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009852842.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009843508.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009859418.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009012592.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009843601.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009853670.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009622800.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009596663.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009612532.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009300693.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009603463.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009603093.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009603376.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	YP_009797585.1	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism			
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	bin_36||F2M_NODE_8_length_25165_cov_22.640104_27	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	24748.0	25164.0	-
YP_009036748.1	phrog_4321	0.064	109	102	0	28	136	1	109	1.28E-36	40933	YP_009036748.1	bin_23||F2M_NODE_6_length_26132_cov_8.647314_2	29.0	2.0	4321.0	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	389.0	805.0	+
YP_009223734.1	phrog_19892	1.000	141	0	0	1	141	1	141	2.62E-64	70009	YP_009223734.1	YP_009223734.1	3.0	1.0	19892.0	#c9c9c9		unknown function			
YP_009223734.1	phrog_19892	1.000	141	0	0	1	141	1	141	2.62E-64	70009	YP_009223734.1	bin_15||F1T1_NODE_3_length_34133_cov_11.206438_32	3.0	1.0	19892.0	#c9c9c9		unknown function	27105.0	27590.0	+
YP_009223734.1	phrog_19892	1.000	141	0	0	1	141	1	141	2.62E-64	70009	YP_009223734.1	NP_046589.1	3.0	1.0	19892.0	#c9c9c9		unknown function			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism	381.0	911.0	+
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_009208239.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_009152924.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_001671817.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_006908921.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_009008769.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	phrog_1663	0.108	195	149	0	1	174	2	194	2.40E-48	21481	bin_53||F2T2_NODE_34_length_4855_cov_9.307292_3	YP_009847263.1	36.0	1.0	1663.0	#ffdf59	dCTP deaminase	DNA, RNA and nucleotide metabolism			
